Ramp 10.00 øC/min to 260.00 øC,,
Time,Temperature,Heat Flow (Normalized)
min,øC,W/g
15.52,168.68,-0.447
15.52,168.7,-0.447
15.52,168.72,-0.447
15.52,168.73,-0.447
15.53,168.75,-0.447
15.53,168.77,-0.447
15.53,168.78,-0.447
15.53,168.8,-0.447
15.53,168.82,-0.447
15.53,168.83,-0.447
15.53,168.85,-0.447
15.54,168.87,-0.447
15.54,168.88,-0.447
15.54,168.9,-0.447
15.54,168.92,-0.447
15.54,168.93,-0.447
15.55,168.95,-0.447
15.55,168.97,-0.447
15.55,168.98,-0.447
15.55,169,-0.447
15.55,169.02,-0.447
15.55,169.03,-0.447
15.55,169.05,-0.447
15.56,169.07,-0.447
15.56,169.08,-0.447
15.56,169.1,-0.447
15.56,169.12,-0.447
15.56,169.13,-0.447
15.57,169.15,-0.447
15.57,169.17,-0.447
15.57,169.18,-0.447
15.57,169.2,-0.447
15.57,169.22,-0.447
15.57,169.23,-0.447
15.58,169.25,-0.447
15.58,169.27,-0.447
15.58,169.28,-0.447
15.58,169.3,-0.447
15.58,169.32,-0.447
15.58,169.33,-0.447
15.58,169.35,-0.447
15.59,169.37,-0.447
15.59,169.38,-0.447
15.59,169.4,-0.447
15.59,169.42,-0.447
15.59,169.43,-0.447
15.6,169.45,-0.447
15.6,169.47,-0.447
15.6,169.48,-0.447
15.6,169.5,-0.447
15.6,169.52,-0.447
15.6,169.53,-0.447
15.6,169.55,-0.447
15.61,169.57,-0.447
15.61,169.58,-0.447
15.61,169.6,-0.447
15.61,169.62,-0.447
15.61,169.63,-0.447
15.62,169.65,-0.447
15.62,169.67,-0.447
15.62,169.68,-0.447
15.62,169.7,-0.447
15.62,169.72,-0.447
15.62,169.73,-0.447
15.63,169.75,-0.447
15.63,169.77,-0.447
15.63,169.78,-0.447
15.63,169.8,-0.447
15.63,169.82,-0.447
15.63,169.83,-0.447
15.63,169.85,-0.447
15.64,169.87,-0.447
15.64,169.88,-0.447
15.64,169.9,-0.448
15.64,169.92,-0.448
15.64,169.93,-0.448
15.65,169.95,-0.448
15.65,169.97,-0.448
15.65,169.98,-0.448
15.65,170,-0.448
15.65,170.02,-0.448
15.65,170.03,-0.448
15.65,170.05,-0.448
15.66,170.07,-0.448
15.66,170.08,-0.448
15.66,170.1,-0.448
15.66,170.12,-0.448
15.66,170.13,-0.448
15.67,170.15,-0.448
15.67,170.17,-0.448
15.67,170.18,-0.448
15.67,170.2,-0.448
15.67,170.22,-0.448
15.67,170.23,-0.448
15.68,170.25,-0.448
15.68,170.27,-0.448
15.68,170.28,-0.448
15.68,170.3,-0.448
15.68,170.32,-0.448
15.68,170.33,-0.448
15.68,170.35,-0.448
15.69,170.37,-0.448
15.69,170.38,-0.448
15.69,170.4,-0.448
15.69,170.42,-0.448
15.69,170.43,-0.448
15.7,170.45,-0.448
15.7,170.47,-0.448
15.7,170.48,-0.448
15.7,170.5,-0.448
15.7,170.52,-0.448
15.7,170.53,-0.448
15.7,170.55,-0.448
15.71,170.57,-0.448
15.71,170.58,-0.448
15.71,170.6,-0.448
15.71,170.62,-0.448
15.71,170.63,-0.448
15.72,170.65,-0.448
15.72,170.67,-0.448
15.72,170.68,-0.448
15.72,170.7,-0.448
15.72,170.72,-0.448
15.72,170.73,-0.448
15.73,170.75,-0.448
15.73,170.77,-0.448
15.73,170.78,-0.448
15.73,170.8,-0.448
15.73,170.82,-0.448
15.73,170.83,-0.448
15.73,170.85,-0.448
15.74,170.87,-0.448
15.74,170.88,-0.448
15.74,170.9,-0.448
15.74,170.92,-0.448
15.74,170.93,-0.448
15.75,170.95,-0.448
15.75,170.97,-0.448
15.75,170.98,-0.448
15.75,171,-0.448
15.75,171.02,-0.448
15.75,171.03,-0.448
15.75,171.05,-0.448
15.76,171.07,-0.448
15.76,171.08,-0.448
15.76,171.1,-0.448
15.76,171.12,-0.448
15.76,171.13,-0.448
15.77,171.15,-0.448
15.77,171.17,-0.449
15.77,171.18,-0.449
15.77,171.2,-0.449
15.77,171.22,-0.449
15.77,171.23,-0.449
15.78,171.25,-0.449
15.78,171.27,-0.449
15.78,171.28,-0.449
15.78,171.3,-0.449
15.78,171.32,-0.449
15.78,171.33,-0.449
15.78,171.35,-0.449
15.79,171.37,-0.449
15.79,171.38,-0.449
15.79,171.4,-0.449
15.79,171.42,-0.449
15.79,171.43,-0.449
15.8,171.45,-0.449
15.8,171.47,-0.449
15.8,171.48,-0.449
15.8,171.5,-0.449
15.8,171.52,-0.449
15.8,171.53,-0.449
15.8,171.55,-0.449
15.81,171.57,-0.449
15.81,171.58,-0.449
15.81,171.6,-0.449
15.81,171.62,-0.449
15.81,171.63,-0.449
15.82,171.65,-0.449
15.82,171.67,-0.449
15.82,171.68,-0.449
15.82,171.7,-0.449
15.82,171.72,-0.449
15.82,171.73,-0.449
15.83,171.75,-0.449
15.83,171.77,-0.449
15.83,171.78,-0.449
15.83,171.8,-0.449
15.83,171.82,-0.449
15.83,171.83,-0.449
15.83,171.85,-0.449
15.84,171.87,-0.449
15.84,171.88,-0.449
15.84,171.9,-0.449
15.84,171.92,-0.449
15.84,171.93,-0.449
15.85,171.95,-0.449
15.85,171.97,-0.449
15.85,171.98,-0.449
15.85,172,-0.449
15.85,172.02,-0.449
15.85,172.03,-0.449
15.85,172.05,-0.449
15.86,172.07,-0.449
15.86,172.08,-0.449
15.86,172.1,-0.449
15.86,172.12,-0.449
15.86,172.13,-0.449
15.87,172.15,-0.449
15.87,172.17,-0.449
15.87,172.18,-0.449
15.87,172.2,-0.449
15.87,172.22,-0.45
15.87,172.23,-0.45
15.88,172.25,-0.45
15.88,172.27,-0.45
15.88,172.28,-0.45
15.88,172.3,-0.45
15.88,172.32,-0.45
15.88,172.33,-0.45
15.88,172.35,-0.45
15.89,172.37,-0.45
15.89,172.38,-0.45
15.89,172.4,-0.45
15.89,172.42,-0.45
15.89,172.43,-0.45
15.9,172.45,-0.45
15.9,172.47,-0.45
15.9,172.48,-0.45
15.9,172.5,-0.45
15.9,172.52,-0.45
15.9,172.53,-0.45
15.9,172.55,-0.45
15.91,172.57,-0.45
15.91,172.58,-0.45
15.91,172.6,-0.45
15.91,172.62,-0.45
15.91,172.63,-0.45
15.92,172.65,-0.45
15.92,172.67,-0.45
15.92,172.68,-0.45
15.92,172.7,-0.45
15.92,172.72,-0.45
15.92,172.73,-0.45
15.93,172.75,-0.45
15.93,172.77,-0.45
15.93,172.78,-0.45
15.93,172.8,-0.45
15.93,172.82,-0.45
15.93,172.83,-0.45
15.93,172.85,-0.45
15.94,172.87,-0.45
15.94,172.88,-0.45
15.94,172.9,-0.45
15.94,172.92,-0.45
15.94,172.93,-0.45
15.95,172.95,-0.45
15.95,172.97,-0.45
15.95,172.98,-0.45
15.95,173,-0.451
15.95,173.02,-0.451
15.95,173.03,-0.451
15.95,173.05,-0.451
15.96,173.07,-0.451
15.96,173.08,-0.451
15.96,173.1,-0.451
15.96,173.12,-0.451
15.96,173.13,-0.451
15.97,173.15,-0.451
15.97,173.17,-0.451
15.97,173.18,-0.451
15.97,173.2,-0.451
15.97,173.22,-0.451
15.97,173.23,-0.451
15.98,173.25,-0.451
15.98,173.27,-0.451
15.98,173.28,-0.451
15.98,173.3,-0.451
15.98,173.32,-0.451
15.98,173.33,-0.451
15.98,173.35,-0.451
15.99,173.37,-0.451
15.99,173.38,-0.451
15.99,173.4,-0.451
15.99,173.42,-0.451
15.99,173.43,-0.451
16,173.45,-0.451
16,173.47,-0.451
16,173.48,-0.451
16,173.5,-0.451
16,173.52,-0.451
16,173.53,-0.451
16,173.55,-0.451
16.01,173.57,-0.451
16.01,173.58,-0.451
16.01,173.6,-0.451
16.01,173.62,-0.451
16.01,173.63,-0.451
16.02,173.65,-0.451
16.02,173.67,-0.452
16.02,173.68,-0.452
16.02,173.7,-0.452
16.02,173.72,-0.452
16.02,173.73,-0.452
16.03,173.75,-0.452
16.03,173.77,-0.452
16.03,173.78,-0.452
16.03,173.8,-0.452
16.03,173.82,-0.452
16.03,173.83,-0.452
16.03,173.85,-0.452
16.04,173.87,-0.452
16.04,173.88,-0.452
16.04,173.9,-0.452
16.04,173.92,-0.452
16.04,173.93,-0.452
16.05,173.95,-0.452
16.05,173.97,-0.452
16.05,173.98,-0.452
16.05,174,-0.452
16.05,174.02,-0.452
16.05,174.03,-0.452
16.05,174.05,-0.452
16.06,174.07,-0.452
16.06,174.08,-0.452
16.06,174.1,-0.452
16.06,174.12,-0.452
16.06,174.13,-0.452
16.07,174.15,-0.452
16.07,174.17,-0.452
16.07,174.18,-0.452
16.07,174.2,-0.452
16.07,174.22,-0.452
16.07,174.23,-0.452
16.08,174.25,-0.452
16.08,174.27,-0.453
16.08,174.28,-0.453
16.08,174.3,-0.453
16.08,174.32,-0.453
16.08,174.33,-0.453
16.08,174.35,-0.453
16.09,174.37,-0.453
16.09,174.38,-0.453
16.09,174.4,-0.453
16.09,174.42,-0.453
16.09,174.43,-0.453
16.1,174.45,-0.453
16.1,174.47,-0.453
16.1,174.48,-0.453
16.1,174.5,-0.453
16.1,174.52,-0.453
16.1,174.53,-0.453
16.1,174.55,-0.453
16.11,174.57,-0.453
16.11,174.58,-0.453
16.11,174.6,-0.453
16.11,174.62,-0.453
16.11,174.63,-0.453
16.12,174.65,-0.453
16.12,174.67,-0.453
16.12,174.68,-0.453
16.12,174.7,-0.453
16.12,174.72,-0.453
16.12,174.73,-0.453
16.13,174.75,-0.453
16.13,174.77,-0.454
16.13,174.78,-0.454
16.13,174.8,-0.454
16.13,174.82,-0.454
16.13,174.83,-0.454
16.13,174.85,-0.454
16.14,174.87,-0.454
16.14,174.88,-0.454
16.14,174.9,-0.454
16.14,174.92,-0.454
16.14,174.93,-0.454
16.15,174.95,-0.454
16.15,174.97,-0.454
16.15,174.98,-0.454
16.15,175,-0.454
16.15,175.02,-0.454
16.15,175.03,-0.454
16.15,175.05,-0.454
16.16,175.07,-0.454
16.16,175.08,-0.454
16.16,175.1,-0.454
16.16,175.12,-0.454
16.16,175.13,-0.454
16.17,175.15,-0.454
16.17,175.17,-0.454
16.17,175.18,-0.454
16.17,175.2,-0.454
16.17,175.22,-0.455
16.17,175.23,-0.455
16.18,175.25,-0.455
16.18,175.27,-0.455
16.18,175.28,-0.455
16.18,175.3,-0.455
16.18,175.32,-0.455
16.18,175.33,-0.455
16.18,175.35,-0.455
16.19,175.37,-0.455
16.19,175.38,-0.455
16.19,175.4,-0.455
16.19,175.42,-0.455
16.19,175.43,-0.455
16.2,175.45,-0.455
16.2,175.47,-0.455
16.2,175.48,-0.455
16.2,175.5,-0.455
16.2,175.52,-0.455
16.2,175.53,-0.455
16.2,175.55,-0.455
16.21,175.57,-0.455
16.21,175.58,-0.455
16.21,175.6,-0.456
16.21,175.62,-0.456
16.21,175.63,-0.456
16.22,175.65,-0.456
16.22,175.67,-0.456
16.22,175.68,-0.456
16.22,175.7,-0.456
16.22,175.72,-0.456
16.22,175.73,-0.456
16.23,175.75,-0.456
16.23,175.77,-0.456
16.23,175.78,-0.456
16.23,175.8,-0.456
16.23,175.82,-0.456
16.23,175.83,-0.456
16.23,175.85,-0.456
16.24,175.87,-0.456
16.24,175.88,-0.456
16.24,175.9,-0.456
16.24,175.92,-0.457
16.24,175.93,-0.457
16.25,175.95,-0.457
16.25,175.97,-0.457
16.25,175.98,-0.457
16.25,176,-0.457
16.25,176.02,-0.457
16.25,176.03,-0.457
16.25,176.05,-0.457
16.26,176.07,-0.457
16.26,176.08,-0.457
16.26,176.1,-0.457
16.26,176.12,-0.457
16.26,176.13,-0.457
16.27,176.15,-0.457
16.27,176.17,-0.457
16.27,176.18,-0.457
16.27,176.2,-0.458
16.27,176.22,-0.458
16.27,176.23,-0.458
16.28,176.25,-0.458
16.28,176.27,-0.458
16.28,176.28,-0.458
16.28,176.3,-0.458
16.28,176.32,-0.458
16.28,176.33,-0.458
16.28,176.35,-0.458
16.29,176.37,-0.458
16.29,176.38,-0.458
16.29,176.4,-0.458
16.29,176.42,-0.458
16.29,176.43,-0.458
16.3,176.45,-0.458
16.3,176.47,-0.458
16.3,176.48,-0.458
16.3,176.5,-0.458
16.3,176.52,-0.458
16.3,176.53,-0.459
16.3,176.55,-0.459
16.31,176.57,-0.459
16.31,176.58,-0.459
16.31,176.6,-0.459
16.31,176.62,-0.459
16.31,176.63,-0.459
16.32,176.65,-0.459
16.32,176.67,-0.459
16.32,176.68,-0.459
16.32,176.7,-0.459
16.32,176.72,-0.459
16.32,176.73,-0.459
16.33,176.75,-0.46
16.33,176.77,-0.46
16.33,176.78,-0.46
16.33,176.8,-0.46
16.33,176.82,-0.46
16.33,176.83,-0.46
16.33,176.85,-0.46
16.34,176.87,-0.46
16.34,176.88,-0.46
16.34,176.9,-0.46
16.34,176.92,-0.46
16.34,176.93,-0.46
16.35,176.95,-0.46
16.35,176.97,-0.46
16.35,176.98,-0.46
16.35,177,-0.46
16.35,177.02,-0.46
16.35,177.03,-0.461
16.35,177.05,-0.461
16.36,177.07,-0.461
16.36,177.08,-0.461
16.36,177.1,-0.461
16.36,177.12,-0.461
16.36,177.13,-0.461
16.37,177.15,-0.461
16.37,177.17,-0.461
16.37,177.18,-0.461
16.37,177.2,-0.462
16.37,177.22,-0.462
16.37,177.23,-0.462
16.38,177.25,-0.462
16.38,177.27,-0.462
16.38,177.28,-0.462
16.38,177.3,-0.462
16.38,177.32,-0.462
16.38,177.33,-0.462
16.38,177.35,-0.462
16.39,177.37,-0.462
16.39,177.38,-0.462
16.39,177.4,-0.462
16.39,177.42,-0.462
16.39,177.43,-0.462
16.4,177.45,-0.462
16.4,177.47,-0.463
16.4,177.48,-0.463
16.4,177.5,-0.463
16.4,177.52,-0.463
16.4,177.53,-0.463
16.4,177.55,-0.463
16.41,177.57,-0.463
16.41,177.58,-0.463
16.41,177.6,-0.463
16.41,177.62,-0.463
16.41,177.63,-0.463
16.42,177.65,-0.463
16.42,177.67,-0.463
16.42,177.68,-0.463
16.42,177.7,-0.463
16.42,177.72,-0.464
16.42,177.73,-0.464
16.43,177.75,-0.464
16.43,177.77,-0.464
16.43,177.78,-0.464
16.43,177.8,-0.464
16.43,177.82,-0.464
16.43,177.83,-0.464
16.43,177.85,-0.464
16.44,177.87,-0.464
16.44,177.88,-0.464
16.44,177.9,-0.464
16.44,177.92,-0.464
16.44,177.93,-0.464
16.45,177.95,-0.465
16.45,177.97,-0.465
16.45,177.98,-0.465
16.45,178,-0.465
16.45,178.02,-0.465
16.45,178.03,-0.465
16.45,178.05,-0.465
16.46,178.07,-0.465
16.46,178.08,-0.465
16.46,178.1,-0.465
16.46,178.12,-0.465
16.46,178.13,-0.465
16.47,178.15,-0.466
16.47,178.17,-0.466
16.47,178.18,-0.466
16.47,178.2,-0.466
16.47,178.22,-0.466
16.47,178.23,-0.466
16.48,178.25,-0.466
16.48,178.27,-0.466
16.48,178.28,-0.466
16.48,178.3,-0.466
16.48,178.32,-0.466
16.48,178.33,-0.466
16.48,178.35,-0.466
16.49,178.37,-0.466
16.49,178.38,-0.466
16.49,178.4,-0.466
16.49,178.42,-0.466
16.49,178.43,-0.466
16.5,178.45,-0.467
16.5,178.47,-0.467
16.5,178.48,-0.467
16.5,178.5,-0.467
16.5,178.52,-0.467
16.5,178.53,-0.467
16.5,178.55,-0.467
16.51,178.57,-0.467
16.51,178.58,-0.467
16.51,178.6,-0.467
16.51,178.62,-0.467
16.51,178.63,-0.467
16.52,178.65,-0.467
16.52,178.67,-0.467
16.52,178.68,-0.467
16.52,178.7,-0.467
16.52,178.72,-0.468
16.52,178.73,-0.468
16.53,178.75,-0.468
16.53,178.77,-0.468
16.53,178.78,-0.468
16.53,178.8,-0.468
16.53,178.82,-0.468
16.53,178.83,-0.468
16.53,178.85,-0.468
16.54,178.87,-0.468
16.54,178.88,-0.468
16.54,178.9,-0.468
16.54,178.92,-0.468
16.54,178.93,-0.468
16.55,178.95,-0.468
16.55,178.97,-0.468
16.55,178.98,-0.468
16.55,179,-0.468
16.55,179.02,-0.468
16.55,179.03,-0.468
16.55,179.05,-0.468
16.56,179.07,-0.469
16.56,179.08,-0.469
16.56,179.1,-0.469
16.56,179.12,-0.469
16.56,179.13,-0.469
16.57,179.15,-0.469
16.57,179.17,-0.469
16.57,179.18,-0.469
16.57,179.2,-0.469
16.57,179.22,-0.469
16.57,179.23,-0.469
16.58,179.25,-0.469
16.58,179.26,-0.469
16.58,179.28,-0.469
16.58,179.3,-0.47
16.58,179.32,-0.47
16.58,179.33,-0.47
16.58,179.35,-0.47
16.59,179.37,-0.47
16.59,179.38,-0.47
16.59,179.4,-0.47
16.59,179.42,-0.47
16.59,179.43,-0.47
16.6,179.45,-0.47
16.6,179.47,-0.47
16.6,179.48,-0.47
16.6,179.5,-0.47
16.6,179.51,-0.47
16.6,179.53,-0.471
16.6,179.55,-0.471
16.61,179.57,-0.471
16.61,179.58,-0.471
16.61,179.6,-0.471
16.61,179.62,-0.471
16.61,179.63,-0.471
16.62,179.65,-0.471
16.62,179.66,-0.471
16.62,179.68,-0.471
16.62,179.7,-0.471
16.62,179.72,-0.471
16.62,179.73,-0.471
16.63,179.75,-0.471
16.63,179.76,-0.471
16.63,179.78,-0.472
16.63,179.8,-0.472
16.63,179.81,-0.472
16.63,179.83,-0.472
16.63,179.85,-0.472
16.64,179.87,-0.472
16.64,179.88,-0.472
16.64,179.9,-0.472
16.64,179.92,-0.472
16.64,179.93,-0.472
16.65,179.95,-0.472
16.65,179.97,-0.472
16.65,179.98,-0.472
16.65,180,-0.472
16.65,180.01,-0.472
16.65,180.03,-0.472
16.65,180.05,-0.472
16.66,180.06,-0.472
16.66,180.08,-0.473
16.66,180.1,-0.473
16.66,180.12,-0.473
16.66,180.13,-0.473
16.67,180.15,-0.473
16.67,180.17,-0.473
16.67,180.18,-0.473
16.67,180.2,-0.473
16.67,180.21,-0.473
16.67,180.23,-0.473
16.68,180.25,-0.473
16.68,180.27,-0.473
16.68,180.28,-0.473
16.68,180.3,-0.473
16.68,180.32,-0.473
16.68,180.33,-0.473
16.68,180.35,-0.473
16.69,180.36,-0.473
16.69,180.38,-0.474
16.69,180.4,-0.474
16.69,180.42,-0.474
16.69,180.43,-0.474
16.7,180.45,-0.474
16.7,180.47,-0.474
16.7,180.48,-0.474
16.7,180.5,-0.474
16.7,180.51,-0.474
16.7,180.53,-0.474
16.7,180.55,-0.474
16.71,180.56,-0.474
16.71,180.58,-0.474
16.71,180.6,-0.474
16.71,180.61,-0.474
16.71,180.63,-0.474
16.72,180.65,-0.474
16.72,180.66,-0.474
16.72,180.68,-0.474
16.72,180.7,-0.474
16.72,180.71,-0.474
16.72,180.73,-0.474
16.73,180.75,-0.475
16.73,180.76,-0.475
16.73,180.78,-0.475
16.73,180.8,-0.475
16.73,180.81,-0.475
16.73,180.83,-0.475
16.73,180.85,-0.475
16.74,180.86,-0.475
16.74,180.88,-0.475
16.74,180.9,-0.475
16.74,180.91,-0.475
16.74,180.93,-0.475
16.75,180.95,-0.475
16.75,180.96,-0.475
16.75,180.98,-0.475
16.75,181,-0.475
16.75,181.01,-0.475
16.75,181.03,-0.475
16.75,181.05,-0.475
16.76,181.06,-0.475
16.76,181.08,-0.476
16.76,181.1,-0.476
16.76,181.11,-0.476
16.76,181.13,-0.476
16.77,181.15,-0.476
16.77,181.16,-0.476
16.77,181.18,-0.476
16.77,181.2,-0.476
16.77,181.21,-0.476
16.77,181.23,-0.476
16.78,181.25,-0.476
16.78,181.26,-0.476
16.78,181.28,-0.476
16.78,181.3,-0.476
16.78,181.31,-0.476
16.78,181.33,-0.476
16.78,181.35,-0.476
16.79,181.36,-0.476
16.79,181.38,-0.476
16.79,181.4,-0.477
16.79,181.41,-0.477
16.79,181.43,-0.477
16.8,181.45,-0.477
16.8,181.46,-0.477
16.8,181.48,-0.477
16.8,181.5,-0.477
16.8,181.51,-0.477
16.8,181.53,-0.477
16.8,181.55,-0.477
16.81,181.56,-0.477
16.81,181.58,-0.477
16.81,181.6,-0.477
16.81,181.61,-0.477
16.81,181.63,-0.477
16.82,181.65,-0.477
16.82,181.66,-0.477
16.82,181.68,-0.477
16.82,181.7,-0.477
16.82,181.71,-0.477
16.82,181.73,-0.477
16.83,181.75,-0.477
16.83,181.76,-0.477
16.83,181.78,-0.478
16.83,181.8,-0.478
16.83,181.81,-0.478
16.83,181.83,-0.478
16.83,181.85,-0.478
16.84,181.86,-0.478
16.84,181.88,-0.478
16.84,181.9,-0.478
16.84,181.91,-0.478
16.84,181.93,-0.478
16.85,181.95,-0.478
16.85,181.96,-0.478
16.85,181.98,-0.478
16.85,182,-0.478
16.85,182.01,-0.478
16.85,182.03,-0.478
16.85,182.05,-0.478
16.86,182.06,-0.478
16.86,182.08,-0.478
16.86,182.1,-0.478
16.86,182.11,-0.478
16.86,182.13,-0.479
16.87,182.15,-0.479
16.87,182.16,-0.479
16.87,182.18,-0.479
16.87,182.2,-0.479
16.87,182.21,-0.479
16.87,182.23,-0.479
16.88,182.25,-0.479
16.88,182.26,-0.479
16.88,182.28,-0.479
16.88,182.3,-0.479
16.88,182.31,-0.479
16.88,182.33,-0.479
16.88,182.35,-0.479
16.89,182.36,-0.479
16.89,182.38,-0.479
16.89,182.4,-0.479
16.89,182.41,-0.479
16.89,182.43,-0.479
16.9,182.45,-0.479
16.9,182.46,-0.479
16.9,182.48,-0.479
16.9,182.5,-0.479
16.9,182.51,-0.479
16.9,182.53,-0.479
16.9,182.55,-0.48
16.91,182.56,-0.48
16.91,182.58,-0.48
16.91,182.6,-0.48
16.91,182.61,-0.48
16.91,182.63,-0.48
16.92,182.65,-0.48
16.92,182.66,-0.48
16.92,182.68,-0.48
16.92,182.7,-0.48
16.92,182.71,-0.48
16.92,182.73,-0.48
16.93,182.75,-0.48
16.93,182.76,-0.48
16.93,182.78,-0.48
16.93,182.8,-0.48
16.93,182.81,-0.48
16.93,182.83,-0.48
16.93,182.85,-0.48
16.94,182.86,-0.48
16.94,182.88,-0.48
16.94,182.9,-0.48
16.94,182.91,-0.48
16.94,182.93,-0.48
16.95,182.95,-0.48
16.95,182.96,-0.48
16.95,182.98,-0.481
16.95,183,-0.481
16.95,183.01,-0.481
16.95,183.03,-0.481
16.95,183.05,-0.481
16.96,183.06,-0.481
16.96,183.08,-0.481
16.96,183.1,-0.481
16.96,183.11,-0.481
16.96,183.13,-0.481
16.97,183.15,-0.481
16.97,183.16,-0.481
16.97,183.18,-0.481
16.97,183.2,-0.481
16.97,183.21,-0.481
16.97,183.23,-0.481
16.98,183.25,-0.481
16.98,183.26,-0.481
16.98,183.28,-0.481
16.98,183.3,-0.481
16.98,183.31,-0.481
16.98,183.33,-0.481
16.98,183.35,-0.481
16.99,183.36,-0.481
16.99,183.38,-0.481
16.99,183.4,-0.481
16.99,183.41,-0.481
16.99,183.43,-0.481
17,183.45,-0.481
17,183.46,-0.481
17,183.48,-0.482
17,183.5,-0.482
17,183.51,-0.482
17,183.53,-0.482
17,183.55,-0.482
17.01,183.56,-0.482
17.01,183.58,-0.482
17.01,183.6,-0.482
17.01,183.61,-0.482
17.01,183.63,-0.482
17.02,183.65,-0.482
17.02,183.66,-0.482
17.02,183.68,-0.482
17.02,183.7,-0.482
17.02,183.71,-0.482
17.02,183.73,-0.482
17.03,183.75,-0.482
17.03,183.76,-0.482
17.03,183.78,-0.482
17.03,183.8,-0.482
17.03,183.81,-0.482
17.03,183.83,-0.482
17.03,183.85,-0.482
17.04,183.86,-0.482
17.04,183.88,-0.482
17.04,183.9,-0.482
17.04,183.91,-0.482
17.04,183.93,-0.482
17.05,183.95,-0.482
17.05,183.96,-0.482
17.05,183.98,-0.482
17.05,184,-0.482
17.05,184.01,-0.482
17.05,184.03,-0.482
17.05,184.05,-0.482
17.06,184.06,-0.482
17.06,184.08,-0.482
17.06,184.1,-0.483
17.06,184.11,-0.483
17.06,184.13,-0.483
17.07,184.15,-0.483
17.07,184.16,-0.483
17.07,184.18,-0.483
17.07,184.2,-0.483
17.07,184.21,-0.483
17.07,184.23,-0.483
17.08,184.25,-0.483
17.08,184.26,-0.483
17.08,184.28,-0.483
17.08,184.3,-0.483
17.08,184.31,-0.483
17.08,184.33,-0.483
17.08,184.35,-0.483
17.09,184.36,-0.483
17.09,184.38,-0.483
17.09,184.4,-0.483
17.09,184.41,-0.483
17.09,184.43,-0.483
17.09,184.45,-0.483
17.1,184.46,-0.483
17.1,184.48,-0.483
17.1,184.5,-0.483
17.1,184.51,-0.483
17.1,184.53,-0.483
17.11,184.55,-0.483
17.11,184.56,-0.483
17.11,184.58,-0.483
17.11,184.6,-0.483
17.11,184.61,-0.483
17.11,184.63,-0.483
17.12,184.65,-0.483
17.12,184.66,-0.483
17.12,184.68,-0.483
17.12,184.7,-0.483
17.12,184.71,-0.483
17.12,184.73,-0.483
17.13,184.75,-0.483
17.13,184.77,-0.483
17.13,184.78,-0.483
17.13,184.8,-0.483
17.13,184.81,-0.483
17.13,184.83,-0.483
17.13,184.85,-0.483
17.14,184.87,-0.483
17.14,184.88,-0.483
17.14,184.9,-0.484
17.14,184.92,-0.484
17.14,184.93,-0.484
17.14,184.95,-0.484
17.15,184.97,-0.484
17.15,184.98,-0.484
17.15,185,-0.484
17.15,185.02,-0.484
17.15,185.03,-0.484
17.16,185.05,-0.484
17.16,185.06,-0.484
17.16,185.08,-0.484
17.16,185.1,-0.484
17.16,185.11,-0.484
17.16,185.13,-0.484
17.17,185.15,-0.484
17.17,185.17,-0.484
17.17,185.18,-0.484
17.17,185.2,-0.484
17.17,185.22,-0.484
17.17,185.23,-0.484
17.18,185.25,-0.484
17.18,185.27,-0.484
17.18,185.28,-0.484
17.18,185.3,-0.484
17.18,185.32,-0.484
17.18,185.33,-0.484
17.18,185.35,-0.484
17.19,185.37,-0.484
17.19,185.38,-0.484
17.19,185.4,-0.484
17.19,185.42,-0.484
17.19,185.43,-0.484
17.19,185.45,-0.484
17.2,185.47,-0.484
17.2,185.48,-0.484
17.2,185.5,-0.484
17.2,185.52,-0.484
17.2,185.53,-0.484
17.21,185.55,-0.484
17.21,185.57,-0.484
17.21,185.58,-0.484
17.21,185.6,-0.484
17.21,185.62,-0.484
17.21,185.63,-0.484
17.22,185.65,-0.484
17.22,185.67,-0.484
17.22,185.68,-0.484
17.22,185.7,-0.484
17.22,185.72,-0.484
17.22,185.73,-0.484
17.23,185.75,-0.484
17.23,185.77,-0.484
17.23,185.78,-0.484
17.23,185.8,-0.484
17.23,185.82,-0.484
17.23,185.83,-0.484
17.23,185.85,-0.484
17.24,185.87,-0.484
17.24,185.88,-0.484
17.24,185.9,-0.484
17.24,185.92,-0.484
17.24,185.93,-0.484
17.24,185.95,-0.484
17.25,185.97,-0.484
17.25,185.98,-0.484
17.25,186,-0.484
17.25,186.02,-0.484
17.25,186.03,-0.484
17.26,186.05,-0.484
17.26,186.07,-0.484
17.26,186.08,-0.484
17.26,186.1,-0.484
17.26,186.12,-0.484
17.26,186.13,-0.484
17.27,186.15,-0.484
17.27,186.17,-0.484
17.27,186.18,-0.484
17.27,186.2,-0.484
17.27,186.22,-0.484
17.27,186.23,-0.484
17.28,186.25,-0.484
17.28,186.27,-0.484
17.28,186.28,-0.484
17.28,186.3,-0.484
17.28,186.32,-0.484
17.28,186.33,-0.484
17.28,186.35,-0.484
17.29,186.37,-0.484
17.29,186.38,-0.484
17.29,186.4,-0.484
17.29,186.42,-0.484
17.29,186.43,-0.484
17.29,186.45,-0.484
17.3,186.47,-0.484
17.3,186.48,-0.484
17.3,186.5,-0.484
17.3,186.52,-0.484
17.3,186.53,-0.484
17.31,186.55,-0.484
17.31,186.57,-0.484
17.31,186.58,-0.484
17.31,186.6,-0.484
17.31,186.62,-0.484
